pop,asn,type
newyork,40773,route_server_peer
newyork,23576,route_server_peer
newyork,55256,route_server_peer
newyork,5400,peer
newyork,13786,route_server_peer
newyork,23470,route_server_peer
newyork,37697,route_server_peer
newyork,2734,route_server_peer
newyork,20253,route_server_peer
newyork,18001,route_server_peer
newyork,263009,route_server_peer
newyork,52000,route_server_peer
newyork,31769,route_server_peer
newyork,265175,route_server_peer
newyork,47787,route_server_peer
newyork,28663,route_server_peer
newyork,16552,route_server_peer
newyork,32787,peer
newyork,42,peer
newyork,397931,customer
newyork,7195,route_server_peer
newyork,14840,peer
newyork,1547,route_server_peer
newyork,22742,route_server_peer
newyork,53013,route_server_peer
newyork,13213,route_server_peer
newyork,209510,customer
newyork,33353,route_server_peer
newyork,19919,route_server_peer
newyork,55079,customer
newyork,16276,peer
newyork,32934,peer
newyork,22697,route_server_peer
newyork,57624,route_server_peer
newyork,42649,route_server_peer
newyork,62955,route_server_peer
newyork,12654,peer
newyork,63013,customer
newyork,54113,peer
newyork,11164,peer
newyork,7713,peer
newyork,62240,route_server_peer
newyork,49544,peer
newyork,35280,route_server_peer
newyork,7922,provider
newyork,2914,provider
newyork,6128,peer
newyork,197440,route_server_peer
newyork,25820,customer
newyork,8359,peer
newyork,2906,route_server_peer
newyork,1828,route_server_peer
newyork,398930,route_server_peer
newyork,16164,route_server_peer
newyork,40545,route_server_peer
newyork,27257,route_server_peer
newyork,11403,peer
newyork,2603,peer
newyork,28598,route_server_peer
newyork,50304,route_server_peer
newyork,42473,route_server_peer
newyork,36591,route_server_peer
newyork,36086,route_server_peer
newyork,17639,peer
newyork,21976,peer
newyork,203724,route_server_peer
newyork,8002,route_server_peer
newyork,8309,route_server_peer
newyork,46489,peer
newyork,23344,route_server_peer
newyork,4258,route_server_peer
newyork,399100,route_server_peer
newyork,31950,route_server_peer
newyork,41327,route_server_peer
newyork,28189,route_server_peer
newyork,31515,route_server_peer
newyork,52551,route_server_peer
newyork,22302,route_server_peer
newyork,394625,route_server_peer
newyork,22822,peer
newyork,2635,route_server_peer
newyork,25091,route_server_peer
newyork,21719,route_server_peer
newyork,11383,route_server_peer
newyork,36236,peer
newyork,63023,route_server_peer
newyork,8001,peer
newyork,37721,route_server_peer
newyork,36692,peer
newyork,51531,route_server_peer
newyork,25180,peer
newyork,46450,peer
newyork,9304,route_server_peer
newyork,29838,peer
newyork,19679,peer
newyork,714,peer
newyork,36351,peer
newyork,44444,route_server_peer
newyork,30889,route_server_peer
newyork,55081,route_server_peer
newyork,20940,peer
newyork,398712,route_server_peer
newyork,41690,route_server_peer
newyork,40630,route_server_peer
newyork,34854,route_server_peer
newyork,394102,route_server_peer
newyork,33891,peer
newyork,395092,customer
newyork,42366,customer
newyork,199610,route_server_peer
newyork,15695,route_server_peer
newyork,3580,route_server_peer
newyork,21385,route_server_peer
newyork,24482,route_server_peer
newyork,53828,route_server_peer
newyork,27611,route_server_peer
newyork,40217,route_server_peer
newyork,32035,route_server_peer
newyork,62668,route_server_peer
newyork,43996,route_server_peer
newyork,23473,route_server_peer
newyork,3303,peer
newyork,3300,peer
newyork,36062,route_server_peer
newyork,205627,route_server_peer
newyork,11796,route_server_peer
newyork,10310,peer
newyork,55805,route_server_peer
newyork,6507,route_server_peer
newyork,45489,route_server_peer
newyork,4775,peer
newyork,22418,route_server_peer
newyork,25697,route_server_peer
newyork,4136,route_server_peer
newyork,32217,route_server_peer
newyork,27552,peer
newyork,54994,route_server_peer
newyork,50629,route_server_peer
newyork,18119,route_server_peer
newyork,44814,route_server_peer
newyork,7849,route_server_peer
newyork,21928,route_server_peer
newyork,205675,route_server_peer
newyork,33247,route_server_peer
newyork,208045,customer
newyork,205530,route_server_peer
newyork,14593,route_server_peer
newyork,394065,route_server_peer
newyork,196610,route_server_peer
newyork,12748,route_server_peer
newyork,47869,route_server_peer
newyork,42612,customer
newyork,51185,peer
newyork,23393,route_server_peer
newyork,33570,route_server_peer
newyork,4385,route_server_peer
newyork,10466,route_server_peer
newyork,396356,route_server_peer
newyork,18616,route_server_peer
newyork,34549,route_server_peer
newyork,59865,route_server_peer
newyork,9009,peer
newyork,46155,route_server_peer
newyork,30038,route_server_peer
newyork,22422,route_server_peer
newyork,4134,route_server_peer
newyork,198781,route_server_peer
newyork,63949,peer
newyork,1031,route_server_peer
newyork,40850,route_server_peer
newyork,61832,route_server_peer
newyork,36352,customer
newyork,35313,route_server_peer
newyork,3257,provider
newyork,262355,route_server_peer
newyork,7342,peer
newyork,53667,route_server_peer
newyork,18966,route_server_peer
newyork,11722,route_server_peer
newyork,812,peer
newyork,8262,route_server_peer
newyork,394233,route_server_peer
newyork,19189,route_server_peer
newyork,397031,route_server_peer
newyork,8220,peer
newyork,53180,route_server_peer
newyork,4230,peer
newyork,2484,route_server_peer
newyork,3356,provider
newyork,63136,customer
newyork,53991,route_server_peer
newyork,328366,route_server_peer
newyork,19151,peer
newyork,1351,route_server_peer
newyork,62887,route_server_peer
newyork,45437,route_server_peer
newyork,57463,route_server_peer
newyork,22652,route_server_peer
newyork,40244,route_server_peer
newyork,61599,route_server_peer
newyork,15169,peer
newyork,397005,route_server_peer
newyork,9119,route_server_peer
newyork,9498,route_server_peer
newyork,16591,peer
newyork,39386,route_server_peer
newyork,396984,route_server_peer
newyork,38016,route_server_peer
newyork,21700,route_server_peer
newyork,51865,route_server_peer
madrid,39020,route_server_peer
madrid,59432,route_server_peer
madrid,211227,route_server_peer
madrid,202054,route_server_peer
madrid,35394,route_server_peer
madrid,202844,route_server_peer
madrid,139341,route_server_peer
madrid,13335,peer
madrid,41721,route_server_peer
madrid,24429,route_server_peer
madrid,200738,route_server_peer
madrid,32787,route_server_peer
madrid,2134,route_server_peer
madrid,49544,peer
madrid,200937,route_server_peer
madrid,9186,route_server_peer
madrid,10310,route_server_peer
madrid,42947,route_server_peer
madrid,13414,route_server_peer
madrid,13287,route_server_peer
madrid,36891,route_server_peer
madrid,205530,route_server_peer
madrid,203068,route_server_peer
madrid,202766,route_server_peer
madrid,42612,route_server_peer
madrid,15699,route_server_peer
madrid,8772,route_server_peer
madrid,205718,route_server_peer
madrid,45102,peer
madrid,43160,route_server_peer
madrid,57877,route_server_peer
madrid,49600,route_server_peer
madrid,14537,route_server_peer
madrid,201746,route_server_peer
madrid,396986,route_server_peer
madrid,13150,route_server_peer
madrid,6939,peer
madrid,45037,route_server_peer
madrid,19186,customer
madrid,9009,peer
madrid,199434,route_server_peer
madrid,2906,route_server_peer
madrid,30081,route_server_peer
madrid,60917,route_server_peer
madrid,24940,route_server_peer
madrid,35280,route_server_peer
madrid,202207,route_server_peer
madrid,57695,route_server_peer
madrid,8637,route_server_peer
madrid,29119,route_server_peer
madrid,54113,route_server_peer
madrid,15954,route_server_peer
madrid,49088,route_server_peer
madrid,207614,route_server_peer
madrid,203099,route_server_peer
madrid,20940,peer
madrid,20253,route_server_peer
madrid,211826,route_server_peer
madrid,200030,route_server_peer
madrid,202550,route_server_peer
madrid,36692,route_server_peer
madrid,59908,route_server_peer
madrid,35699,route_server_peer
madrid,203835,route_server_peer
madrid,266925,route_server_peer
madrid,1547,route_server_peer
madrid,202087,route_server_peer
madrid,19679,peer
madrid,2860,route_server_peer
madrid,210123,route_server_peer
madrid,42,peer
madrid,197267,route_server_peer
madrid,212763,route_server_peer
madrid,57976,route_server_peer
madrid,204773,route_server_peer
madrid,39386,route_server_peer
madrid,197518,route_server_peer
madrid,16276,peer
madrid,39447,route_server_peer
madrid,8218,route_server_peer
madrid,43833,route_server_peer
madrid,208569,route_server_peer
madrid,136907,route_server_peer
madrid,14593,route_server_peer
madrid,41327,route_server_peer
madrid,209835,route_server_peer
madrid,25160,route_server_peer
madrid,196610,route_server_peer
madrid,12850,route_server_peer
madrid,199226,route_server_peer
madrid,398962,customer
madrid,202334,route_server_peer
madrid,5505,route_server_peer
madrid,8657,peer
madrid,3262,peer
madrid,32934,peer
madrid,12430,route_server_peer
madrid,8075,peer
madrid,8220,peer
madrid,33353,route_server_peer
madrid,55256,route_server_peer
madrid,46489,peer
madrid,29680,route_server_peer
madrid,56882,route_server_peer
madrid,56630,route_server_peer
madrid,25091,route_server_peer
madrid,60488,route_server_peer
madrid,39691,route_server_peer
madrid,1299,provider
madrid,202829,route_server_peer
madrid,202513,route_server_peer
madrid,3856,peer
madrid,197991,route_server_peer
madrid,12479,route_server_peer
madrid,21859,route_server_peer
madrid,12540,route_server_peer
madrid,1921,customer
madrid,61090,route_server_peer
madrid,25152,route_server_peer
madrid,203712,route_server_peer
madrid,8560,route_server_peer
madrid,8903,route_server_peer
madrid,206276,route_server_peer
madrid,213138,route_server_peer
madrid,208597,route_server_peer
madrid,6057,route_server_peer
madrid,212795,route_server_peer
madrid,57910,route_server_peer
madrid,42473,route_server_peer
madrid,15704,route_server_peer
madrid,15169,route_server_peer
madrid,54994,route_server_peer
madrid,43578,route_server_peer
madrid,212755,route_server_peer
madrid,15830,route_server_peer
madrid,200845,route_server_peer
madrid,203936,route_server_peer
madrid,209674,route_server_peer
madrid,57365,route_server_peer
madrid,47787,route_server_peer
madrid,199524,peer
madrid,16168,route_server_peer
madrid,34854,route_server_peer
madrid,2686,route_server_peer
madrid,36351,peer
madrid,33438,route_server_peer
madrid,34927,route_server_peer
madrid,43885,route_server_peer
madrid,199976,route_server_peer
madrid,210350,route_server_peer
madrid,4455,route_server_peer
madrid,15967,route_server_peer
madrid,48846,route_server_peer
madrid,6895,route_server_peer
madrid,34471,route_server_peer
madrid,205697,route_server_peer
madrid,37721,route_server_peer
madrid,56958,route_server_peer
madrid,199496,route_server_peer
madrid,24592,route_server_peer
madrid,20710,route_server_peer
madrid,3257,provider
madrid,29337,route_server_peer
madrid,39384,route_server_peer
madrid,6507,route_server_peer
madrid,199290,route_server_peer
madrid,32590,route_server_peer
madrid,208591,route_server_peer
madrid,205572,route_server_peer
madrid,34549,route_server_peer
madrid,51681,route_server_peer
madrid,36236,route_server_peer
madrid,200434,route_server_peer
madrid,20815,route_server_peer
madrid,24768,route_server_peer
madrid,204805,route_server_peer
madrid,3223,route_server_peer
madrid,57463,route_server_peer
madrid,200380,route_server_peer
madrid,22822,peer
madrid,60273,route_server_peer
madrid,207923,route_server_peer
madrid,42325,route_server_peer
madrid,29117,route_server_peer
madrid,62044,route_server_peer
madrid,19551,route_server_peer
madrid,64411,route_server_peer
madrid,15133,peer
madrid,51185,route_server_peer
madrid,39328,route_server_peer
madrid,210321,route_server_peer
madrid,202813,route_server_peer
madrid,2635,peer
madrid,204861,route_server_peer
madrid,201359,route_server_peer
madrid,34655,route_server_peer
madrid,15695,route_server_peer
madrid,48348,route_server_peer
madrid,34803,peer
madrid,112,route_server_peer
madrid,174,provider
madrid,24482,route_server_peer
madrid,208045,customer
madrid,8301,route_server_peer
madrid,57344,route_server_peer
madrid,44431,route_server_peer
madrid,16509,peer
atlanta,20940,peer
atlanta,13760,route_server_peer
atlanta,10490,route_server_peer
atlanta,3257,provider
atlanta,1299,provider
atlanta,23367,route_server_peer
atlanta,32035,peer
atlanta,32934,peer
atlanta,399647,route_server_peer
atlanta,16552,route_server_peer
atlanta,10355,route_server_peer
atlanta,57976,route_server_peer
atlanta,399898,route_server_peer
atlanta,11758,route_server_peer
atlanta,62240,route_server_peer
atlanta,13767,route_server_peer
atlanta,31877,route_server_peer
atlanta,21766,peer
atlanta,6507,route_server_peer
atlanta,46489,peer
atlanta,2635,peer
atlanta,399561,customer
atlanta,40805,route_server_peer
atlanta,174,provider
atlanta,23393,customer
atlanta,14593,route_server_peer
atlanta,54994,route_server_peer
atlanta,20141,route_server_peer
atlanta,6939,peer
atlanta,8075,peer
atlanta,398549,customer
atlanta,54113,route_server_peer
atlanta,1828,peer
atlanta,19531,route_server_peer
atlanta,32425,route_server_peer
atlanta,19151,route_server_peer
atlanta,1921,customer
atlanta,25645,route_server_peer
atlanta,207419,customer
atlanta,40713,customer
atlanta,3801,route_server_peer
atlanta,13335,peer
atlanta,210250,customer
atlanta,3356,provider
atlanta,54665,route_server_peer
atlanta,55256,route_server_peer
atlanta,204903,customer
atlanta,17077,route_server_peer
atlanta,60592,customer
atlanta,53507,route_server_peer
atlanta,205157,customer
atlanta,54746,customer
atlanta,33218,route_server_peer
atlanta,8849,route_server_peer
atlanta,400735,route_server_peer
atlanta,209403,customer
atlanta,400042,customer
atlanta,32133,route_server_peer
atlanta,21538,customer
atlanta,11019,route_server_peer
atlanta,2906,route_server_peer
atlanta,32771,customer
atlanta,62887,peer
atlanta,29997,customer
atlanta,26744,route_server_peer
atlanta,398448,route_server_peer
atlanta,15169,route_server_peer
atlanta,63949,peer
atlanta,16509,peer
atlanta,33309,customer
atlanta,63023,route_server_peer
atlanta,6597,route_server_peer
tokyo,18126,route_server_peer
tokyo,30081,route_server_peer
tokyo,36692,peer
tokyo,137409,peer
tokyo,4680,route_server_peer
tokyo,32934,peer
tokyo,55382,route_server_peer
tokyo,24284,route_server_peer
tokyo,33353,route_server_peer
tokyo,208045,customer
tokyo,10015,route_server_peer
tokyo,400519,customer
tokyo,15133,peer
tokyo,132203,peer
tokyo,4685,route_server_peer
tokyo,134672,route_server_peer
tokyo,62955,route_server_peer
tokyo,18260,route_server_peer
